place_id,review-ID,total_stars,text,food_rating,service_rating,atmosphere_rating
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ2M3AzcDFnRRAB,1.0,冬瓜茶不入味，荷包蛋因為懶的多洗盤子放在涼麵上，泡菜蒜味太濃。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQ2M3JDSVV3EAE,5.0,"cp值高,宵夜的好去處(  ´_ゝ｀)",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ2b3N5SXJRRRAB,4.0,各種都好好吃，服務也不錯，生意超好,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUM2OUxDc0hBEAE,4.0,親愛的顧客您好：感謝🙏您給許多涼麵4顆星的評價。感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURhbjhlNTB3RRAB,3.0,出餐速度很快  但是餐點不太合口味,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURhbjZySG5RRRAB,1.0,麻醬涼麵真的吞不下去 越吃越痛苦,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURhMXZ2ak1BEAE,5.0,親愛的顧客您好：謝謝🙏您給許多涼麵5顆星的肯定。感恩再感恩 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURhNXEtUUJnEAE,1.0,"欸不是⋯⋯
外送叫了兩種麵
麻醬普普但盒子破了桌子直接毀掉
然後日式醬油那個根本不是醬油是醋吧
那個醋味比女朋友上了別人的車還跟他獨處一晚的人還要重
真的是難吃到我直接一個詩情畫意國小作文都沒寫這麼好過 基於感動給你六顆星
這顆是多出來那顆",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLdzd2U3lnRRAB,5.0,帥哥您好：感謝您給予許多涼麵四顆星的肯定，感恩再感恩。祝㊗️！一切順心如意,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURhLW9HRk5REAE,2.0,"訂外送點雞絲涼麵跟泰式
結果居然沒給雞絲的醬
害我這個不吃辣的只好把我弟的泰式醬分一半來沾",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNhN3ZfdkxBEAE,1.0,變難吃了，醬料比例都走味了，麻醬太多快吞不下去了,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNhcXNtb1BREAE,1.0,非常的爛，我點外送平台涼麵的醬料還能漏給，打你們電話都在忙線中，整袋當垃圾直接丟垃圾桶，不會再回購,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR5NHFfTjJRRRAB,3.0,還行,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNhek1MUEFnEAE,1.0,平台外送，三合一味噌湯那個蛋水水的跟半熟蛋一樣，然後整個湯都有種咯咯（台語）欸，豆腐要爛不爛，涼麵就一般般沒什麼，不會回購,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNhZ0tuV3FnRRAB,4.0,三合一的湯好喝丶泰式醬很特別丶原味麻醬偏甜一點，整體不錯，好吃😋 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURxbTZXNi1BRRAB,3.0,一般~不過大份份量不少,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURxeHJxRi1nRRAB,1.0,"蘆洲難吃涼麵再添一間。
吃一口酸的，再吃一口完全不知道我吃了什麼？？？
是醋加太多還是醬臭酸阿......",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURxeHF6WXRnRRAB,4.0,"太大份吃不下⋯
台式涼麵的芝麻醬濃稠（芝麻醬太多）建議芝麻醬可以弄少一點🙂 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURxbUt6YU1BEAE,5.0,平台訂過好多次了，涼麵很好吃，最讓人驚艷的是味增湯+蛋，生平喝過最好喝！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURxaU9fTmhnRRAB,2.0,湯非常好喝 ，但是涼麵是溫的 醋放太多導致太酸 麻醬比例跟醋就說2:8 懂我在說什麼吧！ 希望能口味改進 看網路上推薦第一次來吃我覺得不行❌  希望吃到的涼麵可以是涼到而不是溫的 醬也不要太酸 。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURxc09TQWxRRRAB,5.0,帥哥您好：我們非常高興您對許多涼麵的肯定，感恩再感恩喔！㊗️愉快如意,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNxMC1pV1hREAE,1.0,"大夜班那個短髮女你爸媽有沒有教過你什麼叫禮貌
從我一進門點餐寫單子你態度為什麼要那麼差
好像我欠你的一樣
這樣就算了
跟你結帳的時候你還把錢用丟的給我是什麼意思？
請問這家店的老闆這種人你還敢用？",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNxMXNyd0FREAE,1.0,"服務變差了
口味也變差了
醋多了， 好像臭酸味
可能換人調醬了
以後不去吃了",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLbXVUb3JRRRAB,2.0,"5/8凌晨去用餐，看到女店員在櫃枱用筷子邊挾麵邊自己吃，邊裝入餐盒，我一度以為看錯了，我們驚嚇到一直盯著看，真的看傻了，超誇張，不知道是哪個可憐蟲訂的餐點，我後悔只顧著驚嚇，忘了錄影下來！而且店員很愛聊天還都不戴口罩，根本是防疫大破口，超沒職業道德！！

我看留言知道老闆都會用心的親自回覆，我知道店員難請，但您真的要好好教育一下員工，衛生習慣超差，態度也𣎴好，別再讓這種誇張的員工毀了您的店譽啊！

5/19更新

謝謝您很用心的調閱監視器，您認為員工在製作餐點處直接用餐、交談，是洽當合理的行為，導致顧客觀感不好甚至產生誤會，並將這些視為是我沒看仔細、沒有同理心的行為，我也虛心受教，願意向這位員工致歉，對不起，您在製餐處吃的是自己的餐點，不是客人的餐點，我看錯了，我很抱歉。

但在蘆洲爆發疫情時刻，當下沒戴口罩交談的製作餐點也是事實，請勸導您的員工，不要造成防疫破口，感謝您願意防堵疫情，共同守護蘆洲。

（我還是希望好吃的店家可以長久經營，這篇評論，我會於收到您願意改善的回覆後刪掉，祝您生意興隆。）",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLM2ItcmRBEAE,5.0,親愛的顧客您好：謝謝🙏您的惠顧，與給許多涼麵五顆星的肯定，我們全體工作人員都感謝您的支持，感恩再感恩。祝㊗️！安康 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLOW9xVmhRRRAB,5.0,味噌湯是主體,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLd29lT0hnEAE,2.0,"唯一缺點就是涼麵結果來的是冷面？
那就不要標榜造自己做得是涼麵可以嗎？
就是熱所以想說去吃 結果一點都不涼",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLZ3FqNHR3RRAB,3.0,東西很好吃，之前常來買，但在新聞發佈蘆洲有新冠肺炎確診者的這天（5/4），兩位店員竟全程都沒戴口罩，一邊交談一邊作我們的餐點，驚嚇指數破錶...短時間不敢再去了,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLcktIaF9RRRAB,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLek91SzlBRRAB,4.0,q彈的涼麵有三種口味配上超濃的味噌湯絕配👍👍👍 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLMUtydEt3EAE,5.0,店員非常友善，涼麵平價好吃，泰式涼麵很清爽。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLbExLSVl3EAE,1.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURLNUpYUy1RRRAB,1.0,"是用熊貓叫的此間，點了兩份涼麵和小菜，除了其中的一份以外都有註明不加辣不加蒜，結果送來後濃厚的蒜味，讓人整份都無法下嚥，點了特大份只能全倒垃圾桶，希望以後店家能注意備註，如果都是像我一樣真的不能吃的，可能會導致有很多食物被倒掉（不是浪費食物，朋友在旁都看到我吞下第一口馬上飆淚）
東西是好吃的也吃非常多次了，但拜託看個標註吧",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLNUtUVlZ3EAE,5.0,親愛的顧客您好：我們非常高興您給予許多涼麵五顆星的肯定，我們全體工作人員都非常開心😃，感恩再感恩喔！祝㊗️您！事事順心如意！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLOE9iS1lnEAE,5.0,帥哥您好：感謝🙏您給予許多涼麵五顆星的肯定，我們全體工作人員都非常感激您的肯定，感恩再感恩。祝㊗️！事事順心如意 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURLZ09YZlZnEAE,3.0,親愛的顧客您好：我們非常感謝🙏您給予許多涼麵三星星的鼓勵，感恩再感恩喔！祝㊗️順心如意 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLdjVPczVnRRAB,1.0,"雷雷的，態度也不好😂
沒有衛生觀念...抓料的時候沒帶手套 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNLNjV6MkJBEAE,3.0,親愛的顧客您好：我們非常感謝您給予許多涼麵三星星的鼓勵。感恩再感恩喔！祝㊗️您 事事順心如意,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLaV9tbWp3RRAB,4.0,親愛的顧客您好：我們很高興您給予許多涼麵四顆星的肯定，感恩再感恩。祝㊗️！一切順心如意,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNLazdpa1BnEAE,5.0,帥哥您好：我們非常感謝您給予許多涼麵五顆星的肯定，感恩再感恩。祝㊗️！一切順心如意,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNLemZyMlR3EAE,4.0,親愛的顧客您好：我們非常感謝您給許多涼麵四顆星的評價，客觀來講，基本上餐飲沒有絕對五顆星的，因為還有無限的進步空間，您能給我們四顆星我們已經很滿足了，感恩再感恩喔！祝㊗️安康,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNLMmFlakx3EAE,5.0,"親愛的顧客您好：
感謝🙏您給許多涼麵五顆星的肯定，感恩再感恩喔！祝㊗️！安康 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLdU5YQi13RRAB,1.0,態度不佳+1,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLbU5xcHNRRRAB,2.0,女店員態度有夠差，跟她說要一小包辣醬，直接回說“阿是不會等一下喔”，是在兇幾點的？？！， 我是來買涼麵吃的，可不是來花錢找罪受的好嗎？！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNLa0tlc01REAE,4.0,"涼麵選擇很多，價錢也合理
算是蘆洲第一名的涼麵",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLb1B1SXlnRRAB,5.0,好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNLZ0tuN3J3RRAB,4.0,普通,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR5OV9UbTFBRRAB,1.0,被餐超級久，拖了至少20分鐘有，我都在想我都不用吃飯嗎？（我用Foodpanda點餐）真的搞不懂店家在搞甚麼，點個3樣東西（兩杯飲料和一份小分涼麵）可以弄的15到20分鐘??,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5aF8tTEF3EAE,4.0,東西好吃，環境不錯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5aDYyRGR3EAE,1.0,"涼麵還可以
貢丸湯加太多胡椒差點嗆死，根本不能喝
花35$買一碗胡椒水回家
重點店員態度超級差
晚上來店外帶，當時店裡也沒有什麼客人
我就劃單點餐，店員的臉臭到好像我欠他錢
餐做好了也不會提醒客人，直接丟在台子上，過了一陣子後對著我說：「你的外帶好了啊」
請問我看起來像會通靈嗎？",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5NFk2V1pnEAE,1.0,回去直接上吐下瀉，你們好意思還開著？,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR5b3FlZTFRRRAB,4.0,台式跟日式涼麵都蠻好吃的，湯也不錯，價格平價,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5Z3RucklnEAE,4.0,親愛的顧客您好：謝謝🙏您的惠顧，以及給予許多涼麵四顆星的好評，雖然不是五顆星滿分💯，但我們已經心滿意足了哈！期盼您能再度光臨喔！祝！事事如意 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5OVBUMVlREAE,4.0,"有賣泰式涼麵蠻特別的。
2021.02.24",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR5bUpHNnN3RRAB,4.0,嗨！帥哥您好：謝謝🙏您的惠顧，感恩再感恩喔！祝！安康 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR5MEs3OXNnRRAB,4.0,價位中等服務好涼麵沒有想像中的好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN5Mi12amNnEAE,3.0,"吃涼麵還以為是白醋涼麵呢....
醋少一點會比較剛好",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN5Mjg2aTRBRRAB,5.0,親愛的顧客您好：謝謝🙏您的惠顧以及給許多涼麵五顆星的好評，感恩再感恩。祝！新年大快樂，事事如意 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN5aFlTNlR3EAE,5.0,泰式酸辣很好吃😋，很特別。 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN5X3BpTjNBRRAB,5.0,這家店的涼麵口味很多，有泰式、台式，尤其日式涼麵口感非常清爽，有來蘆洲的話一定要嚐嚐,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN5anZTTV9BRRAB,5.0,好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN5aks3ckN3EAE,4.0,醬料很敢給，有點太多，味道其實蠻特別，湯也可以，價格略高，但當宵夜很不錯的❤️,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURTcjdMUDVRRRAB,4.0,"親愛的顧客您的：
許多涼麵謝謝🙏您的惠顧，感恩喔！ …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURTMjhia053EAE,4.0,老闆娘很好，服務親切又快速，涼麵很好吃，特製的辣椒吃了暖筋脈,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURTbzZUMS1BRRAB,5.0,味噌湯加貢丸蛋比別家有料很多，蘆洲最好喝味噌湯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURTOWNxXzJ3RRAB,5.0,帥哥您好：謝謝🙏您惠顧，以及給予許多涼麵五顆星的好評，感恩再感恩喔！祝！一切順心如意 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURTMVk3VFd3EAE,5.0,批量生產，   混合式建築，   縣市合併升格直轄市,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURTbGMzaEN3EAE,5.0,"泰式涼麵酸酸辣辣的 吃起來真的很爽
台式涼麵蠻正統的 算好吃
日式涼麵清爽很ok

味噌鍋燒意麵也很好吃
味噌湯真的很好喝 超愛

24小時營業宵夜很方便
真的蠻推薦的",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURTM3JLOFN3EAE,4.0,"不錯吃哦
只是不好停車",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURTanNLYUt3EAE,1.0,"在foodpanda買了三合一味增湯，之前去店裡買是2顆貢丸，但送來只有1顆，後來打電話詢問，也說在foodpanda買是只有一顆，後來確認過上面確實也有寫只有一顆，但是foodpanda 上都寫了是「店內價」，不就應該要跟店裡買是一樣的嗎？如果是這樣，一碗味增湯加蛋40，一碗三合一味增50，貢丸兩顆10塊，在foodpanda 買我不就虧5塊？那這還叫「店內價」嗎？這是廣告不實吧！沒到店買過的人不就白白多花錢？店內價內容物也該要一樣吧！

例如我買個排骨便當標店內價，送來只有半塊排骨，這還叫店內價嗎？",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURTaHF2enZnRRAB,4.0,"親愛的顧客您好：
謝謝🙏您的惠顧，感恩再感恩！ …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURTMnVTOF9BRRAB,3.0,"親愛的顧客您好：
謝謝🙏您的光臨與指教。感恩再感恩！ …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNTa3FITTdRRRAB,5.0,"這麼難吃的東西不能只有我吃到
大家快去買
我吃711就好
餐點看得出老闆無心經營",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNTOFBPZTJ3RRAB,2.0,做錯單就算了，後來又算錯錢⋯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNTMElhUkhREAE,4.0,謝謝🙏您的惠顧，感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURpa2YzSG9nRRAB,4.0,宵夜好去處,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURpNnRUU0N3EAE,5.0,"點了台式雞絲涼麵跟味增湯加貢丸，涼麵蒜味非常夠味且辣，麻醬也很好吃😋
味增湯超滿一碗，加了兩大顆貢丸，配涼麵暖肚，好吃平價的一餐 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURpdktlYlhnEAE,5.0,許多涼麵是在我吃涼麵排名有超越台北南京東路陳家涼麵 與福德涼麵不分上下 店內乾淨 是我吃涼麵的首選,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURpOFBXRjl3RRAB,2.0,越南妹態度非常不好 口氣差 以後不去吃了,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNpM2FienpRRRAB,5.0,感謝🙏帥哥您給予許多涼麵最棒的評價，感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNpeHR2N3RRRRAB,3.0,簡單美食,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNpcXBlWXZBRRAB,4.0,謝謝🙏帥哥您的的惠顧，感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNpLUpULVBnEAE,5.0,一盒涼麵一碗味增湯，簡單又好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURDcjdIQWFREAE,3.0,普普 方便在有24小時,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURDMTQyTEhnEAE,4.0,謝謝🙏您的惠顧與支持，感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURDNjREOWdRRRAB,3.0,24小時營業，口味還好,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURDOHJXallnEAE,5.0,麻醬濃厚 餐點品質非常優異 值得推薦,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURDa0kzMFdREAE,4.0,謝謝🙏您給予許多涼麵如此高的評價，感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDbDdlWDV3RRAB,4.0,感謝美女的惠顧與給予許多涼麵高評價，感恩再感恩！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDMi15UDBRRRAB,4.0,"感謝大大給許多涼麵4顆星的評價喔！
歡迎👏您再度光臨 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNDbS1MSFJREAE,4.0,量多料實在,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDbTl5UTdnRRAB,4.0,離我家超近的啦，味道還OK，老闆娘人很好,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDcTlUSTNnRRAB,5.0,宵夜就是他了,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNDM3JDTUNBEAE,3.0,一般般吧,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURVaV9iSktnEAE,4.0,謝謝您的光臨！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUM4MG9DUUFREAE,5.0,"謝謝您給許多涼麵5顆星的最高評價。
感恩再感恩！",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDLU9UUDJRRRAB,1.0,"一碗三合一的味增貢丸蛋花湯45元
完全沒喝，打開後的湯量，
整碗都撈完了，撈的超級乾淨
豆腐就這3小塊
碗裡還有浮一個碎豆腐
我不知道該說什麼😑",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNDb1Bqc2RnEAE,5.0,感恩您給予許多涼麵的肯定，感恩再感恩！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNDZ0lQczl3RRAB,5.0,清新，好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ4bjVhdS1nRRAB,4.0,服務親切，價格適中,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQ4M1k2bGVREAE,5.0,"感謝🙏您給予 許多涼麵 5顆星最高的評價。
感恩再感恩喔！ …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ4eGNYSnZRRRAB,5.0,第一次來吃。很喜歡耶 會成為常客,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ4eGZuUS13RRAB,5.0,點台式雞絲涼麵，非常好吃，辣油很香。附近有停車場，方便。半開放式店面，如果可以再涼一點會更完美。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUM4c3ZxcTFBRRAB,1.0,"去吃過幾次 ，這次吃味增湯豆腐有深有淺，感覺是參雜舊的湯賣的，感覺不是太好。
半夜有時候想去吃，常常看到店外有一票不良少年聚集，有一次還聞到怪味……傻眼
且員工跟客人會在門口抽煙 ，煙味都飄到裡面蠻不舒服的，然後裡面的店員態度都不怎麼好，我又沒欠你🙄。 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQ4MmFmZEh3EAE,4.0,夏天還是涼麵消暑,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQ4bm9HeVVREAE,5.0,謝謝水水給予許多涼麵5顆星的最高評價，我們會更加努力的，我代表全體工作人員向妳致謝🙏。並歡迎您再度光臨，感恩再感恩喔！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUM4bTlldHlnRRAB,3.0,"涼麵ok,其餘尚可",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUM4cTRHZW1BRRAB,4.0,"謝謝您🙏給予許多涼麵4顆星的評價，感恩再感恩！
歡迎您再度光臨 …",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUM4X3ZxbjdBRRAB,5.0,好吃😋辣也好吃 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUM4dnFmaVZnEAE,4.0,提供三種不同口味，尤其有難得的泰式檸檬味，夏天吃非常的清爽開胃：）,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUM4MnUtWWNREAE,4.0,謝謝大大給許多涼麵4顆星的評價喔！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUM4c3ZhbTJnRRAB,5.0,謝謝您給於許多涼麵5顆星的評價,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURrOTRxVDF3RRAB,4.0,他們的涼麵很特別，值得推薦,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURjdGVPbjlBRRAB,5.0,帥哥您好：謝謝🙏您惠顧，以及給予許多涼麵五顆星的好評，感恩再感恩喔！祝！一切順心愉快 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURjNWJITG1BRRAB,4.0,謝謝您給許多涼麵4顆星的評價喔！,,,
